feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Dialister	Megasphaera	Veillonella	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Haemophilus	Akkermansia	Enterococcus	Veillonellaceae	Ralstonia	Klebsiella	f__Enterobacteriaceae.g__unassigned	Pseudomonas
run07-Cah7-170	9	55	5	0	1832	0	4	0	7	0	266	43	3	2582	16	0	0	11	68	84	0	0	1872	0	896	0	20	166	0	23	100	192	0	194	0	0	0	118	0	0	0	0	0	52	4	2	2	72	8	49	7	0	160	25	1123	829	991	735	0	0	23	46	152	0	380	5	119	17	6	46	397	9	317	0	0	0	4	198	7	14	0	3	0	2324	388	0	45	0	49	0	56	29	12	0	0	207	37	37	11	0	0	0	37	0	0	2055	0	13	0	0	41	250	0	0	0	2	4	0	32	4	0	63	5	30	0	0	216	0	20	0	0	251	24	0	3	9	0	8	460	0	22	221	0	0	0	0	0	0
run07-Cah7-171	0	0	2	0	545	0	0	0	2	0	47	3	0	7478	0	10	0	90	131	9	692	750	221	10	0	0	119	55	8	26	176	218	0	41	0	0	180	296	14	0	0	0	0	7	0	0	0	0	0	266	0	0	0	0	165	10	72	293	0	0	21	0	11	0	431	0	5	0	0	6	89	0	12	0	0	0	0	64	0	0	0	0	0	502	370	0	37	7	0	452	52	0	34	7	0	10	2	0	9	108	0	4	0	16	0	345	4	0	109	2	0	16	17	0	0	0	0	5	9	0	0	2	0	24	0	0	0	0	0	0	0	140	0	0	3	0	690	0	1348	6471	0	0	0	0	0	0	0	0
run07-Cah7-172	3	342	7	0	939	9	3	0	6	0	111	44	0	2688	163	75	6	39	63	0	0	0	0	0	5	7	170	210	0	24	80	0	47	0	0	356	0	0	0	0	0	4	0	56	0	0	3	148	0	13	0	0	36	310	1747	161	1078	483	0	0	132	10	0	0	506	4	21	173	8	73	85	52	363	0	0	0	41	377	4	26	0	88	0	344	724	2	48	0	22	21	8	5	13	0	0	84	29	16	0	67	0	0	96	0	0	2541	0	38	21	0	3	720	0	0	0	4	0	0	8	0	0	7	0	0	0	0	3	0	4	0	27	0	45	21	2	0	73	34	83	0	19	0	0	0	0	0	0	0
run07-Cah7-173	2	14	6	0	737	0	2	75	0	17	0	0	0	6380	243	109	0	102	109	19	0	515	0	0	0	0	533	67	0	0	96	0	0	0	52	129	0	0	22	0	0	23	0	75	3	0	0	0	0	0	0	0	76	65	1202	67	557	145	0	0	95	0	16	0	1318	0	2	0	0	11	0	8	60	0	0	9	0	49	0	0	0	74	1048	900	1447	0	42	0	317	30	22	0	71	0	0	8	0	0	0	78	0	0	0	11	0	99	0	5	35	5	0	80	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	607	0	0	0	0	460	17	591	0	4	0	0	0	0	0	5	0
run07-Cah7-174	4	2817	7	0	1552	0	0	0	0	0	56	19	5	1817	79	12	0	45	3	29	678	248	244	35	6	0	222	785	0	147	2	0	0	0	0	274	0	68	0	5	0	0	0	65	0	23	0	70	0	253	0	0	256	71	2419	21	444	492	0	0	192	13	18	0	281	6	26	95	14	12	43	47	162	10	0	0	0	210	2	0	0	938	0	4021	504	0	30	0	51	50	47	0	19	11	0	134	26	69	9	0	0	0	0	4	0	3230	5	35	12	0	69	197	0	0	9	11	0	2	49	86	0	8	0	4	0	0	0	0	0	0	0	10	40	22	0	0	172	0	407	0	4	6	0	0	0	0	0	0
run07-Cah7-175	0	269	0	0	1159	0	21	2	0	7	0	0	44	7151	61	35	0	56	11	0	0	0	0	0	0	0	149	156	0	0	24	29	0	0	0	400	0	0	8	0	0	5	0	0	0	0	0	5	0	0	0	0	37	287	857	103	373	508	0	0	171	0	0	0	1104	11	4	35	0	52	70	3	136	0	0	0	0	242	0	14	0	34	818	1817	799	0	56	0	0	49	21	0	63	0	0	6	4	0	0	0	0	0	0	2	3	2505	0	79	3	0	54	308	5	0	3	5	0	0	0	0	0	7	0	0	0	0	234	0	0	0	0	0	4	0	0	0	0	0	1218	491	0	82	0	0	0	0	0	0
run07-Cah7-176	8	474	0	0	558	0	0	0	27	0	48	15	75	6616	234	15	0	59	38	0	0	126	0	0	0	349	186	240	4	0	0	0	8	0	0	504	0	78	2	10	0	0	0	54	13	0	0	168	4	7	0	55	186	66	666	32	1278	200	0	0	302	9	15	0	505	15	42	81	15	41	5	16	312	0	0	0	0	113	0	11	0	38	0	1089	1591	4	60	0	16	59	14	7	13	0	3	25	8	53	15	10	0	0	56	0	4	5430	0	17	14	0	32	528	0	4	3	3	0	3	34	78	0	4	6	0	2	0	14	6	0	0	263	34	0	50	0	0	0	5	598	0	0	0	0	0	0	0	0	0
run07-Cah7-177	8	85	4	0	1120	0	0	4	18	0	102	4	64	4800	553	40	0	152	53	0	0	0	0	0	0	0	386	159	0	0	33	0	0	0	20	288	0	17	4	2	0	0	0	60	0	0	0	444	0	0	3	0	437	130	2990	256	773	201	0	0	154	17	43	0	627	0	14	199	77	96	49	17	121	34	252	0	7	192	0	2	0	36	0	1268	1723	0	45	3	14	110	31	0	141	0	0	460	12	36	0	56	4	7	137	0	0	6134	0	0	6	0	8	201	20	0	0	2	0	3	40	0	12	17	0	0	3	0	134	2	0	0	0	0	52	0	3	0	0	140	573	0	5	7	0	0	0	1241	0	0
run07-Cah7-178	25	68	2	0	1648	3	0	0	0	0	30	16	10	7646	66	282	0	54	6	0	0	239	0	0	17	0	78	328	0	0	4	0	20	89	94	123	0	130	0	0	0	15	0	78	0	0	4	6	0	0	0	0	27	17	1309	13	293	539	0	0	214	0	3	0	810	0	5	20	20	13	47	0	171	0	0	0	20	59	0	4	0	67	0	2414	1308	3	283	0	14	79	105	0	145	0	0	8	25	0	0	0	0	0	0	2	0	1227	0	0	4	0	0	257	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	0	0	18	0	3	4	750	0	2	10	0	0	0	0	0	0
run07-Cah7-179	0	300	0	0	1070	53	79	91	0	16	0	0	0	3441	404	73	17	62	59	0	0	0	0	0	0	0	554	143	0	0	26	0	0	0	0	328	0	0	2	0	5	0	17	329	0	0	0	67	0	0	2	5	282	316	1967	259	425	564	0	0	792	36	0	0	959	48	35	127	16	70	46	23	68	0	0	0	4	469	0	19	0	39	45	1176	837	14	78	0	12	17	19	22	2	11	0	147	40	32	0	72	0	0	0	0	0	4915	0	26	0	4	0	365	5	0	0	9	0	0	46	0	0	0	4	0	0	0	398	0	81	17	0	200	0	0	2	4	212	0	395	0	17	0	0	0	0	0	0	0
run07-Cah7-180	4	687	0	0	1121	0	10	257	0	21	0	0	0	4730	1125	0	0	57	240	0	0	0	0	0	0	0	513	317	0	0	40	0	0	0	3	576	0	261	12	0	0	5	0	75	0	0	0	36	0	62	0	0	551	625	2792	35	607	336	2	0	426	6	0	0	813	27	35	0	11	58	18	4	43	0	0	0	41	376	0	14	0	250	73	368	1081	6	168	0	281	109	38	2	123	31	0	50	22	0	0	109	0	0	0	0	0	4268	0	5	0	0	107	843	26	0	0	4	0	1	30	0	0	3	0	0	2	0	90	0	0	0	0	0	71	0	2	0	320	2	727	0	0	4	0	0	0	0	0	0
run07-Cah7-181	9	220	4	0	733	0	0	0	2	0	122	0	17	7318	335	5	0	131	9	0	0	0	0	358	0	0	219	583	0	9	82	0	5	0	2	169	0	0	0	0	0	2	0	54	2	0	2	186	0	21	0	0	31	208	1118	122	1180	513	0	0	237	11	0	0	488	0	23	26	15	264	202	2	82	0	0	0	0	243	0	4	2	54	36	683	1299	0	73	0	28	68	21	10	105	0	4	92	30	116	10	74	0	0	8	0	0	3353	7	34	13	2	85	198	4	0	0	5	0	0	16	0	0	19	2	0	0	0	11	0	3	0	19	0	20	0	0	0	82	410	2	46	0	132	0	0	0	0	0	0
run07-Cah7-182	2	1429	6	0	1582	0	0	30	0	0	203	0	2	2077	23	0	0	4	2	0	0	0	0	0	0	0	63	0	0	0	5	0	0	0	0	2121	0	0	0	0	0	3	0	46	0	0	0	26	0	0	0	0	547	789	2900	195	478	484	0	0	580	0	0	0	825	213	9	229	52	32	0	22	296	2	0	52	0	303	0	6	2	0	154	30	110	15	60	0	0	5	0	0	8	0	0	2	0	0	0	0	0	0	42	0	0	2119	0	0	0	0	20	533	2	0	0	0	0	0	6	0	0	0	0	0	0	0	26	0	0	0	16	0	0	0	7	0	0	178	0	109	0	0	0	0	0	0	0	0
run07-Cah7-183	0	568	2	0	1523	0	11	21	0	0	175	192	0	5013	0	0	0	0	0	0	0	0	0	4	0	0	534	0	0	0	47	0	0	0	2	182	0	0	0	37	0	0	3	447	0	0	5	32	0	0	0	0	184	154	1651	353	1123	715	0	0	322	34	0	0	230	59	36	60	47	92	219	4	328	0	0	0	0	290	0	11	0	43	0	755	1303	11	89	4	54	10	29	0	17	2	0	198	28	0	14	12	0	0	0	0	0	3002	0	101	0	0	120	731	16	0	32	4	0	4	61	0	0	16	0	0	4	0	10	0	56	0	0	0	167	0	7	0	0	186	28	0	3	0	0	0	0	0	0	0
run07-Cah7-184	3	925	2	2	0	19	11	4	33	0	105	0	0	3561	79	21	0	36	89	274	0	178	0	170	0	0	178	136	0	4	27	21	13	0	27	366	0	301	3	0	0	0	15	78	0	8	0	346	77	357	64	22	216	75	936	50	604	235	9	0	211	11	0	4	206	69	37	51	15	45	30	7	219	0	0	11	28	127	0	50	2	193	0	102	1618	19	78	2	63	14	26	45	59	0	0	659	48	1094	34	80	3	0	626	0	0	2958	3	117	3	4	290	487	3	0	83	110	37	0	151	0	0	28	6	0	0	0	11	0	32	0	0	111	0	0	5	0	48	252	0	0	0	95	0	0	0	0	19	84
run07-Cah7-185	0	17	0	0	421	0	38	101	31	59	0	0	0	3745	484	85	22	0	120	0	0	0	0	0	0	0	598	120	0	350	93	0	0	0	3	438	8	250	16	0	0	0	0	174	0	0	0	0	0	76	7	0	62	389	1337	58	965	387	0	46	266	4	0	0	935	0	32	142	22	20	172	6	17	0	0	3	0	366	0	6	0	40	16	447	1624	15	35	0	72	41	100	3	93	18	8	57	7	65	0	85	0	0	0	9	0	3501	0	60	91	0	75	194	10	3	3	14	0	6	25	0	0	13	11	0	6	0	0	0	0	0	0	0	9	0	0	0	230	558	0	0	7	9	0	0	0	0	0	0
run07-Cah7-98	0	0	3	0	1500	0	0	25	0	0	0	0	0	6664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	24	0	25	3	0	2	0	0	0	0	18	0	42	422	0	48	239	0	0	0	0	0	0	46	6	0	0	0	31	0	0	1922	0	0	0	0	13	0	0	0	0	67	508	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	9	0	0	12	0	0	0	0	0	444	0
4013.2.lib27	0	193	0	0	52	0	0	0	0	0	0	0	22	450	162	6	0	21	9	96	0	0	0	289	0	0	70	56	0	0	11	0	0	0	0	6	0	11	0	0	2	0	0	4	0	0	0	421	0	70	20	8	787	208	4040	0	114	324	6	0	558	63	19	0	41	24	63	15	31	50	73	23	132	0	0	28	9	91	0	11	10	170	0	46	560	16	17	0	19	0	20	19	7	7	0	528	68	83	0	60	0	0	0	2	0	4350	0	23	0	0	115	1275	5	0	0	15	0	0	62	0	0	16	32	0	0	4	33	0	11	4	0	100	0	0	0	0	3	5	101	8	0	554	0	0	0	0	0	0
4013.3.lib30	0	94	0	0	75	0	4	2	0	0	0	0	40	2800	253	49	0	50	132	164	0	0	0	381	0	0	234	488	0	7	42	0	3	0	0	3	0	16	0	0	0	0	0	0	0	15	0	201	0	81	13	8	703	217	981	0	214	369	7	0	335	163	19	2	122	74	39	19	31	80	89	13	259	0	0	15	14	100	0	31	25	176	6	55	674	9	13	0	14	2	18	15	6	26	0	502	86	58	0	18	2	0	0	0	0	2117	0	19	0	0	173	696	3	4	0	14	3	0	53	3	0	15	6	0	4	0	15	0	5	0	0	636	0	0	0	0	10	33	228	18	0	1764	0	0	0	0	0	9
4013.4.lib30	0	286	0	0	406	0	16	0	5	0	0	0	143	2296	341	54	0	51	77	219	0	0	0	830	0	0	221	385	0	12	59	0	3	0	0	3	0	35	0	0	0	0	0	10	0	8	0	358	0	86	38	32	987	476	2287	0	379	560	17	0	546	239	35	0	175	76	50	15	35	82	83	18	151	0	0	23	18	174	0	38	38	223	22	66	957	28	38	0	28	10	15	27	8	16	0	712	94	94	4	33	2	0	0	0	0	2707	0	31	3	11	185	958	0	0	0	12	0	0	102	8	0	37	9	0	0	2	62	0	7	6	0	551	0	0	0	0	22	30	310	0	7	878	0	0	0	0	0	2
4015.2.rerun.lib32	0	857	0	0	360	0	11	11	0	0	0	0	0	5408	1143	0	0	0	93	0	0	0	0	0	0	0	512	1206	27	0	250	0	0	0	0	140	0	0	0	0	0	9	0	24	0	0	0	233	0	0	0	0	49	68	2447	0	188	317	54	0	0	81	0	0	566	19	173	0	200	95	8	18	4412	0	90	0	10	227	0	17	0	32	157	1446	527	7	26	0	68	20	0	0	31	5	0	461	265	0	0	16	0	0	0	4	2	3092	0	53	2	0	38	1655	3	0	0	23	0	0	4	0	0	3	16	0	0	0	21	0	2	0	0	0	82	0	13	0	0	0	397	23	4	5	0	0	0	0	5	2
4015.3.lib30	0	583	0	0	81	0	7	21	0	0	0	0	0	8591	1114	0	0	0	144	0	0	0	0	0	0	0	586	1384	40	0	207	0	0	0	3	80	0	0	0	0	0	0	0	23	0	0	0	164	0	0	0	0	105	71	1933	0	239	409	42	0	0	114	0	0	657	35	187	0	189	138	0	8	4044	0	124	0	18	255	0	38	6	68	117	1182	440	7	27	0	67	12	0	0	13	5	0	932	300	0	0	10	0	0	0	3	0	5295	0	78	8	2	38	2690	0	0	0	10	0	0	11	0	0	5	17	0	0	0	0	0	2	0	0	0	98	0	53	0	0	0	387	48	5	0	0	0	0	0	0	0
4015.4.lib30	0	688	2	0	193	0	6	24	0	0	0	0	0	7166	1014	0	0	0	111	0	0	0	0	0	0	0	503	1040	23	0	188	0	0	0	2	119	0	0	0	0	0	5	0	80	0	0	0	152	0	0	0	0	138	114	2245	0	213	375	41	0	0	97	0	0	729	37	143	0	117	142	0	19	4181	0	129	0	13	320	0	37	5	62	161	1281	496	0	27	0	74	3	0	0	12	0	0	897	340	0	0	30	0	0	0	0	2	4983	0	88	11	0	62	2484	6	0	0	9	0	0	11	0	0	0	19	0	0	0	19	0	4	0	0	0	95	0	74	0	0	0	364	57	6	0	0	0	0	0	0	3
4016.2.rerun.lib32	126	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44525	0	45	0	22	54
4016.4.rerun.lib32	77	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	16934	0	0	0	0	0
4018.2.rerun.lib32	651	7	161	71	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21498	913	0	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	29	297	1967	417	0	0	0	0	2592	0	0	19	105	0	91	835
4018.4.rerun.lib32	152	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7504	108	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	20530	213	0	0	0	0	2719	0	0	0	9	0	0	0
4020.2.lib29	0	41	0	0	436	0	6	7	0	0	64	0	237	9087	81	166	0	0	19	58	0	454	0	0	0	0	324	1523	155	231	251	0	0	0	7	289	0	20	0	0	0	0	0	169	0	0	0	459	0	36	0	0	34	65	2326	26	1493	682	0	0	17	288	0	25	539	3	35	108	232	66	294	58	1150	0	0	0	35	112	0	9	2	69	0	326	3570	0	221	0	31	0	68	9	0	0	0	627	99	175	38	0	0	0	82	0	0	3589	59	104	0	0	99	552	0	29	0	123	0	0	3	21	0	91	22	0	0	0	140	0	0	18	0	3718	0	0	0	2	283	0	415	0	0	0	0	0	7	0	14	49
4020.3.lib30	0	18	0	0	29	0	6	0	0	0	19	0	38	1869	22	45	0	0	9	15	0	115	0	0	0	0	128	349	60	85	80	0	0	0	0	21	0	3	0	0	0	0	0	9	0	0	0	169	0	7	2	0	24	27	658	11	441	151	0	0	9	85	0	8	149	0	17	29	55	14	75	26	308	0	0	0	18	28	0	4	0	18	0	64	992	0	87	0	13	0	33	4	0	2	0	243	39	71	0	0	0	0	27	0	0	1171	30	50	0	0	34	122	6	0	0	55	16	0	2	10	0	16	24	0	0	0	32	0	0	0	0	1400	0	0	4	0	103	0	106	3	0	0	0	0	0	0	0	7
4020.4.lib30	0	21	0	0	197	8	0	0	0	0	62	0	53	8787	96	212	3	0	44	91	0	440	0	0	0	0	467	1606	156	208	217	0	0	0	3	118	0	0	0	0	0	0	0	0	0	15	3	516	3	67	9	0	66	57	1934	21	1377	438	0	0	47	259	0	2	663	5	29	108	176	73	197	49	1034	0	0	0	66	113	0	4	3	57	0	234	3534	24	202	15	6	0	89	12	15	0	0	634	230	226	24	0	0	0	62	0	0	3566	99	103	0	0	163	593	0	0	0	129	57	0	8	30	0	60	13	0	0	0	74	0	0	10	0	2205	0	0	0	0	310	0	411	0	6	0	0	0	0	0	0	0
4022.2.lib27	0	27	2	0	0	0	0	0	0	0	0	0	0	12546	0	234	0	0	0	0	0	41	0	0	0	0	0	2	0	0	0	0	0	0	74	0	0	0	0	0	0	15	0	20	2	0	0	0	0	0	0	110	0	0	80	0	0	0	0	0	36	0	0	0	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1921	38	20	0	7	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	905	1097	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	457	0	0	0	336	46	6	0	3	0	0	0	0	12
4022.4.lib30	0	36	0	0	0	0	0	0	0	0	5	0	0	6655	0	605	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	115	0	0	42	0	0	0	0	0	41	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	40	18	0	7	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	945	936	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	417	0	0	0	372	32	4	0	6	0	0	0	0	4
4023.2.lib27	2	41	0	0	0	0	0	32	0	0	0	0	0	21217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	10	0	0	0	10	58	0	701	0	0	0	0	0	0	0	0	0	163	3589	0	0	881	0	0	0	0	0	157	702	0	0	0	0	1021	2	0	2	0	925	49	0	0	0	0	0	0	6205	6654	837	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1979	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	65	10	0	0	0	181	0	585	437	0	0	0	3856	972	0	0	46	0	0	17	58
4023.3.rerun.lib32	0	0	0	0	0	0	0	68	0	0	0	0	0	7458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	27	0	302	0	0	0	0	0	0	0	5	0	11	1211	0	0	403	0	0	0	0	0	161	42	0	0	0	0	101	0	0	0	0	241	8	0	0	0	0	0	0	2638	1573	263	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	2	15	0	0	0	0	19	0	360	18	0	0	0	1856	28	27	0	44	31	0	0	0
4023.4.lib30	0	55	0	0	0	0	0	26	0	0	0	0	0	25728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	0	0	0	62	0	751	0	0	0	0	0	0	0	18	0	104	6138	0	0	810	0	0	0	0	0	128	434	5	0	0	0	603	0	0	0	0	682	137	0	0	0	0	0	0	7226	5055	609	0	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	59	0	0	0	0	207	0	406	221	0	0	0	4440	434	0	0	69	0	0	0	0
4024.2.lib27	0	474	0	0	29	0	0	0	0	0	49	25	0	4367	0	0	0	0	84	0	0	0	12	17	0	0	569	80	0	0	0	0	0	0	61	18	0	31	0	0	4	0	0	163	43	0	0	656	911	0	0	39	3	161	3238	0	316	159	0	0	283	17	0	13	73	80	28	106	77	65	0	25	22	0	0	0	122	242	0	6	0	84	0	13	1140	15	49	0	135	19	60	1155	11	11	0	2362	259	2388	109	25	0	0	0	3	0	8792	0	27	13	36	345	2870	10	638	0	11	10	2	297	0	0	16	0	14	3	0	200	0	75	12	0	14	0	0	52	0	0	0	0	0	71	28	0	0	0	0	0	11
4024.3.lib30	6	757	0	0	7	27	5	2	0	0	39	52	0	3435	0	0	0	0	33	0	0	0	6	21	0	0	694	43	0	0	0	0	0	0	48	15	0	25	0	0	5	0	4	254	38	5	0	601	1533	0	0	78	8	281	1938	29	252	271	0	0	249	3	0	4	85	85	52	116	84	163	4	54	29	0	0	0	95	393	0	6	9	115	0	17	1482	63	42	0	84	0	17	794	5	0	0	1102	149	1525	88	0	0	0	0	0	0	4140	0	32	4	35	173	961	0	689	0	10	5	0	389	0	0	30	0	20	0	0	240	0	44	0	0	17	0	0	49	0	0	0	0	0	115	20	0	0	0	0	0	7
4024.4.lib30	4	727	0	0	15	0	0	0	0	0	27	30	0	3579	0	0	0	0	113	0	0	0	7	42	0	0	667	103	0	0	0	0	0	0	32	0	0	9	0	0	0	0	0	109	24	0	0	536	578	0	0	30	0	178	1644	15	208	175	9	0	188	3	0	12	59	58	20	135	82	52	0	16	18	0	0	0	121	256	0	15	0	54	0	0	894	22	32	0	78	0	22	475	21	0	0	898	80	1135	88	13	0	9	0	0	9	6652	0	23	7	15	169	2175	0	500	0	13	2	0	206	0	0	12	0	6	0	0	146	0	75	0	0	29	0	0	48	0	0	0	0	0	65	0	0	0	3	0	0	0
4027.4.lib30	0	20	0	0	0	0	0	116	0	0	0	0	0	15795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	188	0	0	10	0	0	11	0	105	0	0	0	0	0	19	0	42	0	249	4836	0	59	758	17	0	198	13	0	4	318	3	0	59	0	127	2	0	4653	0	341	0	0	74	0	5	0	0	639	1878	734	19	239	0	0	89	0	34	20	11	0	11	0	5	0	0	0	0	0	0	0	4564	0	39	3	0	11	5	92	10	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	12	0	12	0	0	0	1154	358	28	0	0	0	0	0	0	0
4028.2.lib27	0	369	0	0	435	0	0	7	0	0	0	5	0	6026	0	0	0	0	99	0	0	0	0	0	3099	0	261	117	0	0	178	0	0	0	0	47	0	0	0	5	367	0	0	0	0	0	0	24	4	29	0	303	230	11	2626	41	246	639	4	0	218	20	0	0	151	29	182	7	75	125	110	18	1191	0	0	20	2	87	15	84	0	108	66	1349	1514	25	21	0	19	3	66	56	4	4	0	441	98	87	0	3	0	0	0	0	0	4100	0	21	42	0	37	1352	5	0	0	11	0	0	29	0	0	10	0	0	0	0	54	0	778	0	0	0	287	97	0	0	0	10	155	29	49	7	0	0	0	0	0	12
